province_id;R;G;B;province_type;x;y;Biome_R;Biome_G;Biome_B;Biome_ID;Biome_Name
prv-001716;192;94;17;land;1497.32;352.88;255;144;0;hot_steppe;Hot Steppe
prv-001717;34;42;186;land;1535.64;345.98;255;144;0;hot_steppe;Hot Steppe
prv-001718;177;137;174;land;1553.36;345.99;0;0;0;high_mountains;High Mountains
prv-001719;241;165;230;land;1562.13;347.32;40;182;229;tropical_savannah;Tropical Savannah
prv-001720;129;67;6;land;1577.57;345.77;72;188;27;humid_subtropical;Humid Subtropical
prv-001721;251;93;149;land;1780.23;347.71;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001722;240;80;12;land;1795.41;344.83;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001723;193;40;145;land;1817.49;345.76;249;77;88;cold_desert;Cold Desert
prv-001724;217;195;8;land;1849.32;348.01;255;144;0;hot_steppe;Hot Steppe
prv-001725;72;42;184;land;1869.33;348.8;255;144;0;hot_steppe;Hot Steppe
prv-001726;76;97;107;land;1896.03;344.24;255;144;0;hot_steppe;Hot Steppe
prv-001727;135;55;246;land;1909.89;343.6;255;144;0;hot_steppe;Hot Steppe
prv-001728;36;196;77;land;1920.94;343.42;255;77;0;hot_steppe;Hot Steppe
prv-001729;196;7;91;land;1944.31;346.59;255;30;0;hot_desert;Hot Desert
prv-001730;117;169;253;land;439.0;357.5;40;182;229;tropical_savannah;Tropical Savannah
prv-001731;142;61;88;land;493.0;352.53;34;182;229;tropical_savannah;Tropical Savannah
prv-001732;232;17;174;land;531.33;351.28;255;0;0;hot_desert;Hot Desert
prv-001733;37;34;37;land;538.56;350.48;255;0;0;hot_desert;Hot Desert
prv-001734;51;92;184;land;560.85;356.37;255;0;0;hot_desert;Hot Desert
prv-001735;189;158;247;land;590.75;357.62;255;0;0;hot_desert;Hot Desert
prv-001736;97;31;123;land;615.17;359.47;255;0;0;hot_desert;Hot Desert
prv-001737;179;177;241;land;636.21;356.89;255;0;0;hot_desert;Hot Desert
prv-001738;253;209;230;land;653.99;362.81;255;144;0;hot_steppe;Hot Steppe
prv-001739;27;98;216;land;665.28;355.31;255;0;0;hot_desert;Hot Desert
prv-001740;100;104;37;land;684.2;359.15;255;0;0;hot_desert;Hot Desert
prv-001741;87;251;87;land;704.42;354.43;255;0;0;hot_desert;Hot Desert
prv-001742;232;200;137;land;738.53;358.66;255;0;0;hot_desert;Hot Desert
prv-001743;195;105;72;land;748.16;360.47;255;0;0;hot_desert;Hot Desert
prv-001744;33;78;49;land;780.52;353.97;255;0;0;hot_desert;Hot Desert
prv-001745;17;176;169;land;804.59;359.04;255;0;0;hot_desert;Hot Desert
prv-001746;86;238;186;land;819.45;353.52;255;0;0;hot_desert;Hot Desert
prv-001747;178;21;19;land;845.46;355.28;255;0;0;hot_desert;Hot Desert
prv-001748;66;182;175;land;862.1;355.31;255;0;0;hot_desert;Hot Desert
prv-001749;80;207;115;land;876.03;356.99;255;0;0;hot_desert;Hot Desert
prv-001750;92;171;121;land;914.51;361.54;255;0;0;hot_desert;Hot Desert
prv-001751;221;143;1;land;923.99;357.46;255;0;0;hot_desert;Hot Desert
prv-001752;96;181;156;land;957.65;362.65;255;0;0;hot_desert;Hot Desert
prv-001753;201;54;167;land;962.68;352.85;255;0;0;hot_desert;Hot Desert
prv-001754;49;194;153;land;975.38;355.68;255;0;0;hot_desert;Hot Desert
prv-001755;105;54;145;land;1014.17;359.83;0;0;0;high_mountains;High Mountains
prv-001756;182;210;31;land;1032.24;356.01;255;0;0;hot_desert;Hot Desert
prv-001757;124;12;169;land;1044.26;360.73;255;145;0;hot_steppe;Hot Steppe
prv-001758;63;11;193;land;1072.78;354.12;255;0;0;hot_desert;Hot Desert
prv-001759;138;125;66;land;1096.87;355.15;255;0;0;hot_desert;Hot Desert
prv-001760;102;67;193;land;1110.97;355.02;255;0;0;hot_desert;Hot Desert
prv-001761;53;15;198;land;1133.46;352.45;255;144;0;hot_steppe;Hot Steppe
prv-001762;21;150;132;land;1172.45;351.93;255;0;0;hot_desert;Hot Desert
prv-001763;195;166;37;land;1179.97;357.22;255;0;0;hot_desert;Hot Desert
prv-001764;201;88;66;land;1198.44;358.58;255;0;0;hot_desert;Hot Desert
prv-001765;0;209;141;land;1226.45;357.0;255;0;0;hot_desert;Hot Desert
prv-001766;77;44;161;land;1244.72;353.5;255;143;0;hot_steppe;Hot Steppe
prv-001767;179;133;244;land;1272.24;357.36;255;133;0;hot_steppe;Hot Steppe
prv-001768;218;17;195;land;1291.83;360.39;255;0;0;hot_desert;Hot Desert
prv-001769;151;32;246;land;1313.2;355.97;0;0;0;high_mountains;High Mountains
prv-001770;190;132;104;land;1330.08;362.21;0;0;0;high_mountains;High Mountains
prv-001771;111;200;167;land;1361.14;358.0;255;144;0;hot_steppe;Hot Steppe
prv-001772;115;38;130;land;1383.52;360.77;255;144;0;hot_steppe;Hot Steppe
prv-001773;39;110;24;land;1403.03;354.46;255;144;0;hot_steppe;Hot Steppe
prv-001774;159;115;180;land;1418.07;358.43;255;144;0;hot_steppe;Hot Steppe
prv-001775;158;123;86;land;1445.8;354.92;255;144;0;hot_steppe;Hot Steppe
prv-001776;32;15;51;land;1458.92;359.11;255;144;0;hot_steppe;Hot Steppe
prv-001777;136;174;169;land;1483.66;358.84;255;144;0;hot_steppe;Hot Steppe
prv-001778;213;64;107;land;1506.81;360.41;255;144;0;hot_steppe;Hot Steppe
prv-001779;178;240;31;land;1535.28;358.02;255;144;0;hot_steppe;Hot Steppe
prv-001780;133;211;29;land;1548.47;354.68;255;0;0;hot_desert;Hot Desert
prv-001781;216;78;231;land;1572.41;356.74;40;182;229;tropical_savannah;Tropical Savannah
prv-001782;186;128;70;land;1585.29;357.69;72;188;27;humid_subtropical;Humid Subtropical
prv-001783;146;202;45;land;1599.14;359.59;72;188;27;humid_subtropical;Humid Subtropical
prv-001784;228;81;21;land;1778.88;352.36;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001785;8;97;159;land;1804.49;355.19;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001786;211;91;51;land;1819.74;355.35;255;0;0;hot_desert;Hot Desert
prv-001787;102;185;224;land;1844.89;359.45;255;0;0;hot_desert;Hot Desert
prv-001788;68;180;86;land;1872.54;359.52;255;0;0;hot_desert;Hot Desert
prv-001789;232;219;167;land;1890.27;352.61;255;0;0;hot_desert;Hot Desert
prv-001790;167;79;180;land;1912.32;358.53;255;0;0;hot_desert;Hot Desert
prv-001791;110;32;255;land;1926.77;354.62;255;0;0;hot_desert;Hot Desert
prv-001792;184;47;184;land;1942.48;360.82;255;0;0;hot_desert;Hot Desert
prv-001793;148;196;254;land;1965.04;362.6;255;0;0;hot_desert;Hot Desert
prv-001794;15;177;212;land;402.25;373.62;0;139;177;monsoon_rainforest;Monsoon Rainforest
prv-001795;178;51;54;land;436.0;362.0;16;180;228;tropical_savannah;Tropical Savannah
prv-001796;192;133;5;land;549.6;357.63;255;0;0;hot_desert;Hot Desert
prv-001797;126;200;108;land;561.07;368.45;255;145;0;hot_steppe;Hot Steppe
prv-001798;158;144;109;land;589.72;370.1;255;144;0;hot_steppe;Hot Steppe
prv-001799;166;145;124;land;604.64;367.12;255;144;0;hot_steppe;Hot Steppe
prv-001800;227;135;188;land;625.79;364.12;255;144;0;hot_steppe;Hot Steppe
prv-001801;216;164;119;land;642.63;367.06;40;182;229;tropical_savannah;Tropical Savannah
prv-001802;59;240;204;land;673.95;366.36;255;0;0;hot_desert;Hot Desert
prv-001803;248;105;165;land;697.02;364.57;255;0;0;hot_desert;Hot Desert
prv-001804;229;30;233;land;723.38;369.94;255;0;0;hot_desert;Hot Desert
prv-001805;229;88;233;land;729.74;362.09;255;0;0;hot_desert;Hot Desert
prv-001806;10;56;146;land;756.95;368.13;255;0;0;hot_desert;Hot Desert
prv-001807;1;103;81;land;783.03;367.46;255;0;0;hot_desert;Hot Desert
prv-001808;200;199;124;land;800.63;365.26;255;0;0;hot_desert;Hot Desert
prv-001809;239;249;56;land;811.93;372.74;255;0;0;hot_desert;Hot Desert
prv-001810;122;253;99;land;834.72;365.7;255;0;0;hot_desert;Hot Desert
prv-001811;227;79;168;land;866.4;368.7;255;0;0;hot_desert;Hot Desert
prv-001812;148;214;161;land;884.58;366.87;255;0;0;hot_desert;Hot Desert
prv-001813;116;61;77;land;905.22;365.28;255;0;0;hot_desert;Hot Desert
prv-001814;205;139;90;land;929.97;370.53;255;0;0;hot_desert;Hot Desert
prv-001815;19;39;160;land;940.08;363.81;255;0;0;hot_desert;Hot Desert
prv-001816;224;242;13;land;967.69;370.75;255;0;0;hot_desert;Hot Desert
prv-001817;168;198;29;land;985.23;364.05;255;0;0;hot_desert;Hot Desert
prv-001818;160;206;48;land;1001.39;365.31;255;0;0;hot_desert;Hot Desert
prv-001819;63;14;251;land;1026.66;368.87;255;0;0;hot_desert;Hot Desert
prv-001820;163;26;191;land;1056.65;364.29;255;0;0;hot_desert;Hot Desert
prv-001821;80;220;141;land;1079.69;364.17;255;0;0;hot_desert;Hot Desert
prv-001822;71;182;76;land;1092.02;370.42;255;0;0;hot_desert;Hot Desert
prv-001823;116;62;65;land;1110.5;371.78;255;0;0;hot_desert;Hot Desert
prv-001824;131;51;19;land;1132.96;364.6;255;0;0;hot_desert;Hot Desert
prv-001825;212;131;80;land;1158.42;368.62;255;0;0;hot_desert;Hot Desert
prv-001826;160;238;210;land;1181.3;370.59;255;0;0;hot_desert;Hot Desert
prv-001827;4;4;38;land;1195.07;368.52;255;0;0;hot_desert;Hot Desert
prv-001828;135;188;211;land;1233.35;369.81;255;0;0;hot_desert;Hot Desert
prv-001829;216;142;91;land;1248.67;363.37;255;0;0;hot_desert;Hot Desert
prv-001830;18;185;221;land;1261.6;369.79;255;0;0;hot_desert;Hot Desert
prv-001831;184;235;49;land;1282.39;367.71;255;0;0;hot_desert;Hot Desert
prv-001832;220;53;154;land;1311.05;371.93;0;0;0;high_mountains;High Mountains
prv-001833;167;67;95;land;1341.75;364.07;0;0;0;high_mountains;High Mountains
prv-001834;93;189;114;land;1351.04;364.38;255;144;0;hot_steppe;Hot Steppe
prv-001835;59;101;123;land;1371.35;367.59;255;144;0;hot_steppe;Hot Steppe
prv-001836;129;169;199;land;1397.91;367.31;255;144;0;hot_steppe;Hot Steppe
prv-001837;249;245;57;land;1428.52;362.8;255;144;0;hot_steppe;Hot Steppe
prv-001838;40;25;82;land;1433.82;371.92;255;144;0;hot_steppe;Hot Steppe
prv-001839;118;249;156;land;1449.42;365.8;255;144;0;hot_steppe;Hot Steppe
prv-001840;89;122;224;land;1471.41;366.02;255;144;0;hot_steppe;Hot Steppe
prv-001841;136;109;5;land;1497.05;367.03;255;144;0;hot_steppe;Hot Steppe
prv-001842;166;199;9;land;1536.8;372.46;255;144;0;hot_steppe;Hot Steppe
prv-001843;197;134;165;land;1550.51;364.7;0;0;0;high_mountains;High Mountains
prv-001844;130;244;243;land;1565.37;364.86;255;113;0;hot_steppe;Hot Steppe
prv-001845;7;128;177;land;1591.65;369.41;40;182;229;tropical_savannah;Tropical Savannah
prv-001846;228;163;200;land;1600.68;373.18;34;155;195;monsoon_rainforest;Monsoon Rainforest
prv-001847;224;168;86;land;1773.33;375.2;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001848;228;14;102;land;1809.59;365.2;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001849;54;246;130;land;1830.69;361.86;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001850;45;230;198;land;1851.92;369.47;255;0;0;hot_desert;Hot Desert
prv-001851;229;46;202;land;1862.92;371.8;255;0;0;hot_desert;Hot Desert
prv-001852;67;93;47;land;1893.47;362.88;255;0;0;hot_desert;Hot Desert
prv-001853;107;17;31;land;1902.53;372.27;255;0;0;hot_desert;Hot Desert
prv-001854;121;234;199;land;1930.31;367.98;255;0;0;hot_desert;Hot Desert
prv-001855;247;118;104;land;1954.62;360.47;255;0;0;hot_desert;Hot Desert
prv-001856;154;209;239;land;1977.33;368.42;255;144;0;hot_steppe;Hot Steppe
prv-001857;77;150;98;land;397.12;379.71;40;182;229;tropical_savannah;Tropical Savannah
prv-001858;114;71;76;land;403.42;376.08;31;143;180;monsoon_rainforest;Monsoon Rainforest
prv-001859;47;194;113;land;552.35;370.49;0;184;234;tropical_savannah;Tropical Savannah
prv-001860;203;220;128;land;571.82;369.71;255;0;0;hot_desert;Hot Desert
prv-001861;90;137;173;land;577.93;368.39;255;87;0;hot_steppe;Hot Steppe
prv-001862;156;52;70;land;611.82;372.8;0;183;233;tropical_savannah;Tropical Savannah
prv-001863;235;108;252;land;671.59;372.68;0;184;234;tropical_savannah;Tropical Savannah
prv-001864;29;165;35;land;686.31;370.95;255;0;0;hot_desert;Hot Desert
prv-001865;251;242;62;land;708.85;380.29;255;0;0;hot_desert;Hot Desert
prv-001866;213;160;143;land;735.93;377.26;255;0;0;hot_desert;Hot Desert
prv-001867;6;183;235;land;754.24;378.63;255;0;0;hot_desert;Hot Desert
prv-001868;132;20;2;land;773.08;374.26;255;0;0;hot_desert;Hot Desert
prv-001869;31;232;223;land;792.66;374.43;255;0;0;hot_desert;Hot Desert
prv-001870;152;51;202;land;825.06;376.92;255;0;0;hot_desert;Hot Desert
prv-001871;158;107;101;land;847.47;372.79;255;0;0;hot_desert;Hot Desert
prv-001872;219;226;9;land;866.72;382.55;255;0;0;hot_desert;Hot Desert
prv-001873;255;32;213;land;886.11;380.42;255;0;0;hot_desert;Hot Desert
prv-001874;162;173;112;land;897.82;375.58;255;0;0;hot_desert;Hot Desert
prv-001875;218;6;142;land;925.1;379.32;255;0;0;hot_desert;Hot Desert
prv-001876;51;203;57;land;949.69;377.48;255;0;0;hot_desert;Hot Desert
prv-001877;118;77;31;land;979.17;373.65;255;0;0;hot_desert;Hot Desert
prv-001878;244;174;228;land;989.25;374.69;255;0;0;hot_desert;Hot Desert
prv-001879;107;124;122;land;1006.42;377.51;255;0;0;hot_desert;Hot Desert
prv-001880;34;183;33;land;1036.13;376.64;255;0;0;hot_desert;Hot Desert
prv-001881;2;237;69;land;1055.23;380.7;255;145;0;hot_steppe;Hot Steppe
prv-001882;132;198;94;land;1068.72;379.68;40;182;229;tropical_savannah;Tropical Savannah
prv-001883;244;245;104;land;1096.02;379.73;255;135;0;hot_steppe;Hot Steppe
prv-001884;16;45;207;land;1122.13;379.87;255;0;0;hot_desert;Hot Desert
prv-001885;213;49;142;land;1138.03;376.37;255;0;0;hot_desert;Hot Desert
prv-001886;87;37;154;land;1170.05;377.61;255;0;0;hot_desert;Hot Desert
prv-001887;188;116;169;land;1183.12;380.35;255;0;0;hot_desert;Hot Desert
prv-001888;84;130;205;land;1210.17;371.86;255;0;0;hot_desert;Hot Desert
prv-001889;64;215;179;land;1233.51;384.69;255;0;0;hot_desert;Hot Desert
prv-001890;248;49;160;land;1245.56;376.72;255;0;0;hot_desert;Hot Desert
prv-001891;161;85;207;land;1271.99;379.94;255;0;0;hot_desert;Hot Desert
prv-001892;144;87;132;land;1288.96;382.87;255;0;0;hot_desert;Hot Desert
prv-001893;0;142;189;land;1305.29;384.3;0;0;0;high_mountains;High Mountains
prv-001894;190;180;95;land;1334.05;379.02;0;0;0;high_mountains;High Mountains
prv-001895;210;86;175;land;1351.66;378.38;0;0;0;high_mountains;High Mountains
prv-001896;151;180;28;land;1372.32;379.93;255;144;0;hot_steppe;Hot Steppe
prv-001897;171;25;132;land;1397.11;379.57;255;144;0;hot_steppe;Hot Steppe
prv-001898;75;172;38;land;1417.31;377.86;255;144;0;hot_steppe;Hot Steppe
prv-001899;98;234;79;land;1445.92;383.65;255;144;0;hot_steppe;Hot Steppe
prv-001900;197;54;37;land;1449.89;375.13;255;144;0;hot_steppe;Hot Steppe
prv-001901;30;182;248;land;1476.62;383.56;255;144;0;hot_steppe;Hot Steppe
prv-001902;217;125;123;land;1510.4;374.4;255;144;0;hot_steppe;Hot Steppe
prv-001903;54;130;53;land;1530.71;372.67;255;144;0;hot_steppe;Hot Steppe
prv-001904;8;172;184;land;1549.57;375.72;255;0;0;hot_desert;Hot Desert
prv-001905;208;85;152;land;1565.12;381.39;255;0;0;hot_desert;Hot Desert
prv-001906;109;21;121;land;1581.66;379.46;41;185;233;tropical_savannah;Tropical Savannah
prv-001907;183;215;40;land;1598.58;381.55;40;182;229;tropical_savannah;Tropical Savannah
prv-001908;14;68;18;land;1776.06;378.75;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001909;98;122;81;land;1808.33;379.39;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001910;210;125;212;land;1820.55;376.66;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001911;57;18;33;land;1837.38;378.91;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001912;245;164;4;land;1872.18;376.65;255;0;0;hot_desert;Hot Desert
prv-001913;141;18;66;land;1884.37;380.4;255;0;0;hot_desert;Hot Desert
prv-001914;205;205;153;land;1911.08;382.13;255;0;0;hot_desert;Hot Desert
prv-001915;240;239;20;land;1926.41;378.2;255;0;0;hot_desert;Hot Desert
prv-001916;156;192;21;land;1952.69;377.65;255;0;0;hot_desert;Hot Desert
prv-001917;174;132;130;land;2000.5;376.17;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001918;62;9;141;land;383.54;387.85;40;182;229;tropical_savannah;Tropical Savannah
prv-001919;116;112;50;land;394.75;385.96;40;182;229;tropical_savannah;Tropical Savannah
prv-001920;172;253;254;land;435.56;390.11;37;182;229;tropical_savannah;Tropical Savannah
prv-001921;123;222;134;land;701.42;389.08;40;182;229;tropical_savannah;Tropical Savannah
prv-001922;161;61;91;land;721.58;395.15;255;0;0;hot_desert;Hot Desert
prv-001923;98;204;239;land;742.07;391.96;255;0;0;hot_desert;Hot Desert
prv-001924;254;125;105;land;760.88;390.35;255;0;0;hot_desert;Hot Desert
prv-001925;54;92;139;land;777.76;391.1;255;0;0;hot_desert;Hot Desert
prv-001926;135;32;214;land;799.72;389.74;255;0;0;hot_desert;Hot Desert
prv-001927;54;150;31;land;812.27;389.89;255;0;0;hot_desert;Hot Desert
prv-001928;185;195;59;land;839.14;386.09;255;0;0;hot_desert;Hot Desert
prv-001929;25;8;111;land;856.42;382.7;255;0;0;hot_desert;Hot Desert
prv-001930;73;224;194;land;875.45;380.4;255;0;0;hot_desert;Hot Desert
prv-001931;255;184;235;land;903.7;388.3;255;0;0;hot_desert;Hot Desert
prv-001932;90;86;113;land;933.54;386.26;255;0;0;hot_desert;Hot Desert
prv-001933;239;62;38;land;942.18;390.12;255;0;0;hot_desert;Hot Desert
prv-001934;27;27;125;land;971.62;392.86;255;0;0;hot_desert;Hot Desert
prv-001935;181;108;55;land;1000.97;385.94;255;0;0;hot_desert;Hot Desert
prv-001936;47;85;56;land;1014.42;385.77;255;0;0;hot_desert;Hot Desert
prv-001937;63;66;29;land;1029.91;390.57;255;0;0;hot_desert;Hot Desert
prv-001938;218;206;226;land;1045.42;388.6;255;0;0;hot_desert;Hot Desert
prv-001939;222;209;8;land;1077.21;386.6;40;182;229;tropical_savannah;Tropical Savannah
prv-001940;139;117;201;land;1099.11;386.2;40;182;229;tropical_savannah;Tropical Savannah
prv-001941;202;128;142;land;1115.07;389.71;40;182;229;tropical_savannah;Tropical Savannah
prv-001942;120;72;88;land;1150.5;384.71;255;0;0;hot_desert;Hot Desert
prv-001943;21;3;179;land;1169.47;384.87;255;0;0;hot_desert;Hot Desert
prv-001944;169;80;80;land;1173.73;393.9;255;0;0;hot_desert;Hot Desert
prv-001945;232;225;2;land;1198.44;383.39;255;0;0;hot_desert;Hot Desert
prv-001946;94;229;137;land;1217.17;385.35;255;0;0;hot_desert;Hot Desert
prv-001947;76;125;77;land;1248.24;385.41;255;0;0;hot_desert;Hot Desert
prv-001948;254;9;149;land;1272.73;390.2;255;0;0;hot_desert;Hot Desert
prv-001949;250;190;211;land;1281.75;388.98;255;0;0;hot_desert;Hot Desert
prv-001950;93;190;59;land;1318.38;389.54;0;0;0;high_mountains;High Mountains
prv-001951;240;102;231;land;1332.4;392.62;0;0;0;high_mountains;High Mountains
prv-001952;199;225;161;land;1350.72;389.18;0;0;0;high_mountains;High Mountains
prv-001953;211;40;154;land;1375.3;390.89;0;0;0;high_mountains;High Mountains
prv-001954;229;226;123;land;1399.16;390.11;0;0;0;high_mountains;High Mountains
prv-001955;146;44;237;land;1411.24;393.77;0;0;0;high_mountains;High Mountains
prv-001956;251;25;104;land;1431.95;387.63;92;48;0;humid_continental;Humid Continental
prv-001957;173;212;180;land;1462.06;383.13;255;144;0;hot_steppe;Hot Steppe
prv-001958;192;21;237;land;1489.7;383.26;255;144;0;hot_steppe;Hot Steppe
prv-001959;139;104;88;land;1502.26;383.8;255;144;0;hot_steppe;Hot Steppe
prv-001960;79;230;131;land;1537.5;392.49;255;0;0;hot_desert;Hot Desert
prv-001961;115;147;198;land;1555.29;393.09;255;0;0;hot_desert;Hot Desert
prv-001962;153;37;79;land;1565.58;393.68;255;0;0;hot_desert;Hot Desert
prv-001963;47;227;97;land;1577.93;391.39;255;0;0;hot_desert;Hot Desert
prv-001964;27;158;251;land;1599.72;393.4;34;157;198;monsoon_rainforest;Monsoon Rainforest
prv-001965;128;35;149;land;1781.0;386.0;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001966;141;150;191;land;1803.01;387.65;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001967;174;252;186;land;1820.51;389.95;185;227;255;polar_ice_caps;Polar Ice Caps
prv-001968;213;225;145;land;1850.98;391.04;186;226;254;polar_ice_caps;Polar Ice Caps
prv-001969;14;121;10;land;1860.4;391.99;255;0;0;hot_desert;Hot Desert
prv-001970;53;144;96;land;1892.6;390.05;255;0;0;hot_desert;Hot Desert
prv-001971;242;145;236;land;1910.34;393.87;255;0;0;hot_desert;Hot Desert
prv-001972;239;194;66;land;1933.43;388.11;255;0;0;hot_desert;Hot Desert
prv-001973;57;110;130;land;1946.15;384.49;255;0;0;hot_desert;Hot Desert
prv-001974;253;183;170;land;1978.39;387.73;40;182;229;tropical_savannah;Tropical Savannah
prv-001975;189;176;3;land;2001.0;387.0;31;142;179;monsoon_rainforest;Monsoon Rainforest
prv-001976;130;205;234;land;393.39;391.24;40;182;229;tropical_savannah;Tropical Savannah
prv-001977;188;2;38;land;714.88;397.52;255;0;0;hot_desert;Hot Desert
prv-001978;206;238;15;land;728.76;395.07;255;0;0;hot_desert;Hot Desert
prv-001979;241;2;148;land;749.81;400.19;255;0;0;hot_desert;Hot Desert
prv-001980;230;71;83;land;780.46;400.61;255;0;0;hot_desert;Hot Desert
prv-001981;18;92;122;land;794.8;398.01;255;0;0;hot_desert;Hot Desert
prv-001982;122;208;10;land;827.92;396.7;255;0;0;hot_desert;Hot Desert
prv-001983;90;54;163;land;843.65;396.59;255;0;0;hot_desert;Hot Desert
